log_price,room_type,accommodates,neighbourhood,zipcode,bedrooms,bathrooms,review_scores_rating,has_pool,has_fireplace,has_wifi,has_kitchen,has_dishwasher
3.688879454113936,Private room,1,Washington Heights,10033,1.0,1.0,70.0,False,False,False,True,False
3.912023005428147,Private room,2,Williamsburg,11211.0,1.0,1.0,,False,False,False,True,False
5.288267030694535,Entire home/apt,4,Upper West Side,10024,1.0,1.0,90.0,False,False,False,True,False
4.74493212836325,Entire home/apt,8,Bensonhurst,11214,2.0,1.0,94.0,False,False,False,True,False
5.991464547107983,Entire home/apt,5,Bay Ridge,11209,3.0,1.0,,False,False,False,True,False
3.688879454113936,Private room,2,Bushwick,11221,1.0,1.0,97.0,False,False,False,True,False
5.220355825078324,Entire home/apt,2,Upper East Side,10028,1.0,1.5,,False,False,False,True,False
5.272999558563747,Entire home/apt,6,Jamaica,11412,3.0,1.0,97.0,False,False,False,True,False
3.912023005428147,Private room,1,Inwood,10034,1.0,1.0,80.0,False,False,False,True,False
5.241747015059644,Entire home/apt,4,Gramercy Park,10010,1.0,1.0,87.0,False,False,False,True,False
4.74493212836325,Entire home/apt,4,Park Slope,11215,1.0,1.0,93.0,False,False,False,True,False
5.010635294096256,Entire home/apt,2,Kips Bay,10010,1.0,1.0,87.0,False,False,False,True,False
6.2633982625916245,Entire home/apt,6,East Village,10003,2.0,1.0,94.0,False,False,False,True,False
4.4998096703302615,Private room,2,Bedford-Stuyvesant,11216,1.0,,,False,False,False,True,False
4.48863636973214,Private room,1,Bedford-Stuyvesant,11216,1.0,1.0,100.0,False,False,False,True,False
3.6375861597263857,Private room,1,Flatbush,11226,1.0,1.0,93.0,False,False,False,True,False
4.07753744390572,Private room,2,Bushwick,11237,1.0,1.0,90.0,False,False,False,True,False
4.8283137373023015,Entire home/apt,3,Bushwick,11221,1.0,1.0,95.0,False,False,False,True,False
4.330733340286331,Private room,2,Williamsburg,11211,1.0,1.0,95.0,False,False,False,True,False
4.770684624465665,Entire home/apt,3,East Harlem,10029.0,1.0,1.0,93.0,False,False,False,True,False
4.787491742782046,Entire home/apt,4,Bedford-Stuyvesant,11233,1.0,1.0,98.0,False,False,False,True,False
5.298317366548036,Entire home/apt,8,Williamsburg,11211.0,3.0,1.5,100.0,False,False,False,True,False
4.59511985013459,Private room,2,Williamsburg,11249.0,1.0,1.0,93.0,False,False,False,True,False
3.555348061489413,Private room,1,East Harlem,10029.0,1.0,1.0,,False,False,False,True,False
5.293304824724492,Entire home/apt,2,Upper West Side,10023,1.0,1.0,96.0,False,False,False,True,False
5.135798437050261,Entire home/apt,2,Alphabet City,10009.0,0.0,1.0,100.0,False,False,False,True,False
5.010635294096256,Entire home/apt,3,Alphabet City,10009,1.0,1.0,95.0,False,False,False,True,False
3.688879454113936,Private room,1,Astoria,11101,1.0,1.0,100.0,False,False,False,True,False
5.855071922202427,Entire home/apt,8,Crown Heights,11216.0,3.0,2.0,98.0,False,False,False,True,False
4.007333185232471,Private room,1,Bedford-Stuyvesant,11211,1.0,1.0,,False,False,False,True,False
5.010635294096256,Entire home/apt,2,Upper East Side,10021,1.0,1.0,90.0,False,False,False,True,False
5.247024072160486,Entire home/apt,6,Hamilton Heights,10031,2.0,2.0,95.0,False,False,False,True,False
4.31748811353631,Private room,2,Inwood,10034,1.0,1.0,100.0,False,False,False,True,False
4.605170185988092,Private room,4,DUMBO,11201,1.0,1.0,100.0,False,False,False,True,False
5.521460917862246,Private room,2,Nolita,10012,1.0,1.0,100.0,False,False,False,False,False
4.477336814478207,Private room,2,The Rockaways,11693,1.0,1.0,98.0,False,False,False,True,False
3.555348061489413,Private room,1,Bushwick,11237,1.0,2.0,92.0,False,False,False,True,False
5.521460917862246,Entire home/apt,2,Nolita,10012,1.0,1.0,94.0,False,False,False,True,False
3.8918202981106265,Private room,2,Ridgewood,11385,1.0,1.0,,False,False,False,True,False
3.912023005428147,Private room,1,Bedford-Stuyvesant,11216,1.0,1.0,,False,False,False,True,False
4.90527477843843,Private room,3,Hell's Kitchen,,1.0,1.0,84.0,False,False,False,True,False
6.551080335043403,Entire home/apt,8,West Village,10014,4.0,2.0,90.0,False,False,False,True,False
4.276666119016055,Private room,2,Bedford-Stuyvesant,11221,1.0,1.0,84.0,False,False,False,True,False
5.298317366548036,Entire home/apt,2,Fort Greene,11217,1.0,1.0,,False,False,False,True,False
5.3471075307174685,Entire home/apt,4,Williamsburg,11249.0,2.0,1.0,100.0,False,False,False,True,False
4.553876891600541,Private room,1,Long Island City,11101,1.0,1.0,100.0,False,False,False,True,False
5.1647859739235145,Entire home/apt,3,Upper East Side,10075,0.0,1.0,95.0,False,False,False,True,False
4.653960350157523,Private room,1,Murray Hill,10016,1.0,1.0,74.0,False,False,False,True,False
4.174387269895637,Private room,4,Bushwick,11237,1.0,2.0,83.0,False,False,False,False,False
3.9889840465642745,Private room,2,Lefferts Garden,11225,1.0,1.0,99.0,False,False,False,True,False
5.393627546352364,Entire home/apt,4,Chelsea,10011.0,1.0,1.0,100.0,False,False,False,True,False
4.852030263919617,Entire home/apt,2,Alphabet City,10009,0.0,1.0,90.0,True,False,False,True,False
4.787491742782046,Private room,2,West Village,10014,1.0,1.0,,False,False,False,True,False
3.688879454113936,Private room,1,Bedford-Stuyvesant,11206,1.0,1.0,100.0,False,False,False,False,False
4.382026634673881,Entire home/apt,2,Bedford-Stuyvesant,11216,0.0,1.0,100.0,False,False,False,True,False
4.174387269895637,Private room,2,Bedford-Stuyvesant,11206,1.0,1.0,,False,False,False,True,False
3.6635616461296463,Private room,2,Concourse,10452.0,1.0,1.0,93.0,False,False,False,True,False
4.4998096703302615,Private room,1,Gramercy Park,10010,1.0,2.0,100.0,False,False,False,True,False
5.1929568508902095,Entire home/apt,2,West Village,10014,0.0,1.0,,False,False,False,True,False
3.912023005428147,Private room,2,Bushwick,11237,1.0,1.0,,False,False,False,True,False
5.978885764901122,Entire home/apt,4,Williamsburg,11211.0,2.0,2.0,100.0,False,False,False,True,True
4.90527477843843,Entire home/apt,6,Bedford-Stuyvesant,11221,1.0,1.0,100.0,False,False,False,True,False
3.688879454113936,Private room,3,Flatlands,11234,1.0,1.0,90.0,False,False,False,True,False
5.241747015059644,Entire home/apt,2,Upper East Side,10075,1.0,1.0,80.0,False,False,False,True,False
5.298317366548036,Entire home/apt,2,Williamsburg,11249.0,1.0,1.0,,False,False,False,True,False
3.555348061489413,Shared room,1,East Harlem,10029.0,1.0,1.0,86.0,False,False,False,True,True
4.74493212836325,Private room,2,Harlem,10027,1.0,1.0,,False,False,False,True,False
4.31748811353631,Entire home/apt,3,Stapleton,10304,1.0,1.0,96.0,False,True,False,True,False
5.272999558563747,Entire home/apt,2,East Village,10003,1.0,1.0,84.0,False,False,False,True,False
4.248495242049359,Private room,2,Lower East Side,10002,1.0,1.0,60.0,False,False,False,True,False
4.356708826689592,Private room,3,Flushing,11355,1.0,1.0,100.0,False,False,False,True,False
4.605170185988092,Entire home/apt,3,Williamsburg,11211.0,1.0,1.0,91.0,False,False,False,True,False
3.688879454113936,Private room,1,Mott Haven,10454,1.0,1.0,99.0,False,False,False,False,False
4.4998096703302615,Private room,2,Clinton Hill,11205.0,1.0,1.0,98.0,False,False,False,True,False
4.74493212836325,Entire home/apt,2,Midwood,11230,1.0,1.0,97.0,False,False,False,True,False
5.298317366548036,Private room,2,Bushwick,11207,0.0,1.0,,False,False,False,True,False
5.293304824724492,Entire home/apt,4,Chelsea,10011.0,1.0,1.0,88.0,False,False,False,True,False
4.852030263919617,Private room,4,Bedford-Stuyvesant,11213,1.0,1.0,100.0,False,False,False,True,False
4.219507705176107,Shared room,1,Bedford-Stuyvesant,11216,1.0,1.0,,False,False,False,True,False
5.298317366548036,Entire home/apt,6,Brooklyn Navy Yard,11205,2.0,1.0,99.0,True,False,False,True,False
4.90527477843843,Entire home/apt,3,Chelsea,10001.0,0.0,1.0,89.0,False,False,False,True,False
6.040254711277415,Entire home/apt,6,Union Square,,1.0,1.5,96.0,False,False,False,True,False
3.610917912644224,Private room,2,Harlem,10030,1.0,1.0,90.0,False,False,False,True,False
4.31748811353631,Private room,2,Jamaica,11432,1.0,1.0,90.0,False,False,False,True,False
4.605170185988092,Entire home/apt,3,Clinton Hill,11238.0,1.0,1.0,100.0,False,False,False,True,False
4.787491742782046,Entire home/apt,4,Williamsburg,11249.0,0.0,1.0,98.0,False,False,False,True,False
5.293304824724492,Entire home/apt,2,West Village,10011,0.0,1.0,98.0,False,False,False,True,False
4.836281906951479,Entire home/apt,2,Nolita,10012,1.0,1.0,91.0,False,False,False,True,False
4.442651256490317,Shared room,2,Upper East Side,10021,1.0,1.0,94.0,False,False,False,True,False
4.0943445622221,Private room,2,Williamsburg,11211.0,1.0,1.0,100.0,False,False,False,True,False
4.382026634673881,Private room,2,East Harlem,10029.0,1.0,1.0,95.0,False,False,False,True,False
4.442651256490317,Entire home/apt,2,Bushwick,11237,1.0,1.0,93.0,False,False,False,True,False
4.382026634673881,Private room,2,Ditmars / Steinway,11105,1.0,1.0,100.0,False,False,False,True,False
4.127134385045092,Private room,3,Brooklyn Navy Yard,11205,2.0,1.0,100.0,False,False,False,True,False
4.248495242049359,Private room,1,Alphabet City,10009.0,1.0,1.0,70.0,False,False,False,True,False
4.0943445622221,Private room,1,Astoria,11106,1.0,1.0,,False,False,False,True,False
5.010635294096256,Entire home/apt,2,Prospect Heights,11238,1.0,1.0,,False,False,False,True,False
5.010635294096256,Entire home/apt,3,Fort Greene,11217,1.0,1.0,87.0,False,False,False,True,False
5.010635294096256,Entire home/apt,2,Midtown East,10022,1.0,1.0,100.0,False,False,False,True,False
4.07753744390572,Private room,2,Clinton Hill,11238.0,1.0,1.0,,False,False,False,True,False
5.1929568508902095,Entire home/apt,3,Kips Bay,10010,1.0,1.0,94.0,False,False,False,True,False
4.127134385045092,Private room,1,East Harlem,10129.0,1.0,1.0,80.0,False,False,False,False,False
3.6635616461296463,Private room,2,Inwood,10034,1.0,1.0,97.0,False,False,False,True,False
4.382026634673881,Private room,2,East Harlem,10030.0,1.0,1.0,97.0,False,False,False,True,False
4.290459441148391,Private room,2,Alphabet City,10009.0,1.0,1.0,98.0,False,False,False,True,False
4.553876891600541,Entire home/apt,4,East Flatbush,11203.0,1.0,1.0,93.0,False,False,False,True,False
4.867534450455582,Entire home/apt,2,Bedford-Stuyvesant,11206,2.0,1.0,100.0,False,False,False,True,False
5.293304824724492,Private room,2,Sheepshead Bay,11235,1.0,1.0,,False,False,False,True,False
4.174387269895637,Private room,1,Alphabet City,10009.0,1.0,1.0,95.0,False,False,False,True,False
5.220355825078324,Entire home/apt,6,Bedford-Stuyvesant,11233,3.0,1.0,91.0,False,False,False,True,False
4.343805421853683,Private room,2,Williamsburg,11211.0,1.0,1.0,100.0,False,False,False,True,False
2.7080502011022096,Private room,2,East Flatbush,11203.0,1.0,1.0,60.0,False,False,False,True,False
4.382026634673881,Private room,2,Union Square,10011.0,1.0,1.0,80.0,False,False,False,True,False
4.4998096703302615,Private room,3,Chinatown,10002.0,1.0,1.0,93.0,False,False,False,True,False
5.521460917862246,Entire home/apt,3,East Village,10003.0,1.0,1.0,100.0,False,False,False,True,False
4.442651256490317,Private room,2,Hamilton Heights,10030,1.0,1.0,98.0,False,False,False,True,False
4.382026634673881,Private room,4,East Harlem,10029.0,1.0,1.0,94.0,False,False,False,True,False
4.624972813284272,Private room,2,Lower East Side,10002,1.0,1.0,83.0,False,False,False,True,False
4.007333185232471,Private room,1,Williamsburg,11249.0,1.0,2.0,85.0,False,False,False,True,False
5.318119993844216,Entire home/apt,3,Financial District,10005,0.0,1.0,96.0,False,True,False,True,False
5.010635294096256,Entire home/apt,6,Jamaica,11434,2.0,1.0,99.0,False,False,False,True,False
4.3694478524670215,Private room,2,Crown Heights,11238.0,1.0,1.5,92.0,False,False,False,False,False
4.700480365792417,Private room,1,East Village,10009.0,1.0,2.0,90.0,False,False,False,True,False
4.727387818712341,Entire home/apt,2,Harlem,10026,1.0,1.0,,False,False,False,True,False
4.787491742782046,Entire home/apt,2,East Harlem,10128.0,1.0,1.0,87.0,False,False,False,True,False
3.80666248977032,Private room,1,Bedford-Stuyvesant,11216,1.0,2.0,85.0,False,False,False,True,False
4.787491742782046,Entire home/apt,2,Williamsburg,11211.0,1.0,1.0,97.0,False,False,False,True,False
5.298317366548036,Entire home/apt,2,Downtown Brooklyn,10038.0,1.0,1.0,100.0,True,False,False,True,False
4.584967478670572,Private room,2,Washington Heights,10033,1.0,1.0,100.0,False,False,False,True,False
4.31748811353631,Private room,4,Williamsburg,11211.0,1.0,1.0,100.0,False,False,False,True,False
3.80666248977032,Private room,2,Bushwick,11221,1.0,1.0,100.0,False,False,False,True,False
4.4998096703302615,Private room,1,Clinton Hill,11238.0,1.0,1.0,100.0,False,False,False,False,False
3.828641396489095,Private room,2,Bedford-Stuyvesant,11216,1.0,1.0,80.0,False,False,False,True,False
4.31748811353631,Private room,2,Bushwick,11207,1.0,1.0,97.0,False,False,False,True,False
4.31748811353631,Private room,1,Chelsea,10011.0,1.0,1.0,,False,False,False,True,False
5.857933154483459,Private room,2,Midtown,10019,1.0,1.0,,False,False,False,True,False
3.610917912644224,Private room,2,University Heights,10453,1.0,1.0,90.0,False,False,False,False,False
5.1647859739235145,Private room,1,Upper West Side,10023,1.0,2.0,,False,False,False,True,False
3.871201010907892,Private room,3,Richmond Hill,11419,1.0,1.0,94.0,False,False,False,True,False
4.007333185232471,Private room,1,Crown Heights,11225.0,1.0,1.0,100.0,False,False,False,True,False
4.605170185988092,Entire home/apt,2,East Village,10009.0,2.0,1.0,,False,False,False,True,False
3.871201010907892,Private room,1,Morningside Heights,10027,1.0,1.0,100.0,False,False,False,True,False
3.5263605246161616,Shared room,2,Bushwick,11237,1.0,1.0,97.0,False,False,False,True,False
3.555348061489413,Private room,1,Bushwick,11237,1.0,1.0,,False,False,False,True,False
3.688879454113936,Private room,1,Bushwick,11221,1.0,1.0,100.0,False,False,False,True,False
4.897839799950911,Entire home/apt,3,Columbia Street Waterfront,11231.0,1.0,1.0,,False,False,False,True,False
4.941642422609304,Entire home/apt,4,Astoria,11101,1.0,1.0,93.0,False,False,False,True,False
4.248495242049359,Private room,2,Kensington,11218,1.0,1.0,100.0,False,False,False,True,False
6.214608098422191,Entire home/apt,6,Financial District,10038,4.0,1.0,,False,False,False,True,False
4.127134385045092,Private room,3,Harlem,10037.0,1.0,1.0,98.0,False,False,False,True,False
4.859812404361672,Entire home/apt,2,Williamsburg,11206.0,1.0,1.0,94.0,False,False,False,True,False
4.248495242049359,Private room,2,Lower East Side,,1.0,1.0,91.0,False,False,False,True,False
4.4998096703302615,Private room,2,East Village,10009.0,1.0,1.5,85.0,False,False,False,False,False
4.043051267834549,Private room,2,Inwood,10034,1.0,1.0,92.0,False,False,False,True,False
3.8501476017100575,Private room,1,Bedford-Stuyvesant,11221,1.0,1.0,90.0,False,False,False,True,False
3.688879454113936,Private room,2,Manhattan Beach,11235,1.0,1.5,100.0,False,False,False,True,False
5.521460917862246,Entire home/apt,5,Upper East Side,10075,2.0,1.0,100.0,False,False,False,True,False
4.174387269895637,Private room,2,Clinton Hill,11205,1.0,1.0,90.0,False,False,False,True,False
4.0943445622221,Private room,2,Bedford-Stuyvesant,11238,1.0,,95.0,False,False,False,True,False
4.143134726391533,Private room,4,Astoria,,1.0,1.0,93.0,False,False,False,True,False
4.941642422609304,Entire home/apt,2,Hudson Square,10013,0.0,1.0,93.0,False,False,False,True,False
5.298317366548036,Entire home/apt,2,Nolita,10012,1.0,1.0,,False,False,False,True,False
5.010635294096256,Entire home/apt,2,Alphabet City,10009,0.0,1.0,94.0,False,False,False,True,False
4.59511985013459,Entire home/apt,4,Lefferts Garden,11225,0.0,1.0,99.0,False,False,False,False,False
5.521460917862246,Private room,4,Williamsburg,11211,2.0,1.0,100.0,False,False,False,True,False
4.691347882229144,Private room,3,Williamsburg,11211.0,1.0,1.0,96.0,False,False,False,True,False
4.8283137373023015,Entire home/apt,2,Flatbush,11226,1.0,1.0,99.0,False,False,False,True,False
3.871201010907892,Private room,1,Crown Heights,11216.0,1.0,1.0,96.0,False,False,False,True,False
6.214608098422191,Entire home/apt,6,Hudson Square,10014,3.0,3.0,,True,False,False,True,False
5.662960480135946,Entire home/apt,4,Hell's Kitchen,10036,1.0,1.0,93.0,True,False,False,True,False
5.703782474656202,Entire home/apt,5,East Village,10003.0,2.0,1.0,100.0,False,False,False,True,False
5.105945473900579,Entire home/apt,1,Greenwich Village,10012,0.0,1.0,100.0,False,False,False,True,False
4.0943445622221,Private room,1,Williamsburg,11211.0,1.0,1.0,,False,False,False,True,False
4.553876891600541,Entire home/apt,2,Bedford-Stuyvesant,11206,1.0,1.0,100.0,False,False,False,True,False
4.0943445622221,Private room,2,Jamaica,11413,1.0,1.0,96.0,False,False,False,True,False
4.0943445622221,Private room,1,Crown Heights,11216.0,1.0,1.0,91.0,False,False,False,True,False
4.442651256490317,Private room,2,Flatbush,11226,1.0,1.0,100.0,False,False,False,True,False
5.298317366548036,Entire home/apt,4,Park Slope,11215,2.0,1.5,100.0,False,False,False,True,False
4.3694478524670215,Entire home/apt,2,Kensington,11218,1.0,1.0,100.0,False,False,False,True,False
4.787491742782046,Entire home/apt,2,Columbia Street Waterfront,,1.0,1.0,,False,False,False,True,False
4.454347296253506,Entire home/apt,2,Williamsburg,11211.0,0.0,1.0,100.0,False,False,False,False,False
4.553876891600541,Entire home/apt,2,Flatbush,11226,1.0,1.0,98.0,False,False,False,True,False
4.820281565605037,Private room,2,Upper West Side,10025,1.0,1.5,,False,False,False,False,False
4.174387269895637,Private room,1,East Village,10009.0,1.0,1.0,92.0,False,False,False,True,False
5.075173815233828,Entire home/apt,3,Financial District,10004,1.0,1.0,90.0,False,True,False,True,False
3.688879454113936,Private room,2,Flatbush,11226,1.0,2.0,100.0,False,False,False,True,False
4.174387269895637,Private room,1,Bedford-Stuyvesant,11221,1.0,1.0,100.0,False,False,False,True,False
5.521460917862246,Entire home/apt,2,East Village,10009.0,1.0,1.0,93.0,False,False,False,True,False
5.988961416889862,Entire home/apt,9,Alphabet City,10009.0,3.0,2.0,76.0,False,False,False,True,False
4.477336814478207,Private room,2,Sunnyside,11104,1.0,1.0,,False,False,False,True,False
5.003946305945459,Entire home/apt,5,Midtown East,,0.0,1.0,92.0,False,False,False,True,False
4.983606621708336,Private room,2,Financial District,10005,1.0,1.0,93.0,False,False,False,True,True
5.416100402204419,Entire home/apt,4,Midtown East,10017,1.0,1.0,100.0,False,False,False,False,False
5.703782474656202,Entire home/apt,6,Upper East Side,10065,1.0,1.0,97.0,False,False,False,True,False
5.1298987149230735,Entire home/apt,2,Prospect Heights,11238,0.0,1.0,98.0,False,False,False,True,False
6.214608098422191,Entire home/apt,2,Chelsea,10011.0,1.0,1.0,100.0,False,False,False,True,False
5.703782474656202,Entire home/apt,3,Hell's Kitchen,10019,1.0,1.0,100.0,False,False,False,True,True
4.0943445622221,Private room,3,Astoria,11103,1.0,1.0,90.0,False,False,False,True,False
5.501258210544727,Entire home/apt,4,Harlem,10027,1.0,1.0,,False,False,False,True,False
4.382026634673881,Private room,1,Upper East Side,10075,1.0,1.0,60.0,False,False,False,True,False
4.043051267834549,Private room,2,Harlem,10027,1.0,1.0,87.0,False,False,False,True,False
4.043051267834549,Private room,2,Crown Heights,11216.0,1.0,2.0,91.0,False,False,False,True,False
5.521460917862246,Entire home/apt,5,Chinatown,10013.0,2.0,2.0,100.0,False,False,False,True,False
4.0943445622221,Private room,2,Hamilton Heights,10031,1.0,1.0,96.0,False,False,False,True,False
5.703782474656202,Entire home/apt,2,Hell's Kitchen,10036,1.0,1.0,100.0,False,False,False,True,False
3.6375861597263857,Private room,1,Upper West Side,10025,1.0,1.0,,False,False,False,True,False
4.442651256490317,Entire home/apt,3,Richmond Hill,11415,1.0,1.0,,False,False,False,True,False
4.941642422609304,Entire home/apt,3,Upper East Side,10075,1.0,1.0,100.0,False,False,False,True,False
5.1929568508902095,Entire home/apt,3,Bedford-Stuyvesant,11205,2.0,2.0,,False,False,False,True,False
4.8283137373023015,Entire home/apt,2,Crown Heights,11216.0,1.0,1.0,,False,False,False,True,False
5.855071922202427,Entire home/apt,7,West Village,10014,2.0,1.5,87.0,False,False,False,True,False
4.442651256490317,Private room,2,Prospect Heights,11238,1.0,1.0,97.0,False,False,False,True,False
5.857933154483459,Entire home/apt,16,Sunset Park,11232,0.0,1.0,,False,False,False,True,False
4.74493212836325,Entire home/apt,2,Williamsburg,11211.0,1.0,1.0,99.0,False,False,False,True,False
4.976733742420574,Private room,1,Flushing,11355,1.0,1.0,20.0,False,False,False,True,False
4.867534450455582,Entire home/apt,2,Clinton Hill,11205.0,1.0,1.0,100.0,False,False,False,True,False
4.7535901911063645,Entire home/apt,4,Clinton Hill,11238.0,0.0,1.0,97.0,False,False,False,True,False
4.0943445622221,Private room,2,Bedford-Stuyvesant,11216,1.0,1.5,100.0,False,False,False,True,False
3.8918202981106265,Private room,1,Bushwick,11221,1.0,1.0,89.0,False,False,False,True,False
5.521460917862246,Entire home/apt,4,Fort Greene,11238,2.0,2.0,97.0,False,False,False,True,False
5.010635294096256,Entire home/apt,4,West Village,10014,1.0,1.0,60.0,False,False,False,True,False
5.075173815233828,Entire home/apt,2,Williamsburg,11211.0,0.0,1.0,85.0,False,False,False,True,False
4.787491742782046,Entire home/apt,2,Midtown East,10022,0.0,1.0,,False,False,False,True,False
4.31748811353631,Private room,2,Crown Heights,11238.0,1.0,1.0,100.0,False,False,False,True,False
5.010635294096256,Entire home/apt,4,Upper East Side,10128,1.0,1.0,99.0,False,False,False,True,False
7.090076835776093,Entire home/apt,5,Soho,10012,2.0,2.0,98.0,False,False,False,True,True
4.060443010546419,Private room,3,Jamaica,11435,1.0,1.0,86.0,False,False,False,True,False
5.7430031878094825,Entire home/apt,6,Gowanus,11231,3.0,2.0,90.0,False,False,False,True,False
4.867534450455582,Entire home/apt,4,Bedford-Stuyvesant,11206,1.0,1.0,,False,False,False,True,False
4.605170185988092,Entire home/apt,2,West Village,10014,1.0,1.0,100.0,False,False,False,True,False
4.8283137373023015,Entire home/apt,2,Midwood,11230,1.0,1.0,,False,False,False,True,False
4.941642422609304,Private room,1,Greenpoint,11222,1.0,1.0,100.0,False,False,False,True,False
5.293304824724492,Entire home/apt,3,Brighton Beach,11235,1.0,1.0,,False,False,False,True,False
4.060443010546419,Private room,3,Crown Heights,11233.0,2.0,1.0,89.0,False,False,False,True,False
5.043425116919247,Private room,1,East Village,10009.0,1.0,1.0,100.0,False,False,False,True,False
4.248495242049359,Private room,2,Downtown Brooklyn,11201.0,1.0,1.0,98.0,False,False,False,True,False
4.477336814478207,Private room,2,Upper East Side,10028,1.0,1.0,100.0,False,False,False,True,False
3.912023005428147,Entire home/apt,4,Harlem,10026,0.0,1.0,93.0,False,False,False,True,False
5.1298987149230735,Entire home/apt,2,Upper West Side,10024,0.0,1.0,93.0,False,False,False,True,False
3.9318256327243257,Private room,1,Flatbush,11226,1.0,1.0,100.0,False,False,False,True,False
3.218875824868201,Private room,1,Ridgewood,11385,1.0,1.0,,False,False,False,True,False
2.9444389791664403,Shared room,1,Corona,11368.0,1.0,2.5,,False,False,False,True,False
5.220355825078324,Entire home/apt,4,Williamsburg,,2.0,1.0,,False,False,False,True,False
4.343805421853683,Private room,4,Bedford-Stuyvesant,11206,1.0,1.5,85.0,False,False,False,True,False
4.174387269895637,Private room,2,Baychester,11233,1.0,2.0,100.0,False,False,False,True,False
4.4998096703302615,Private room,2,Lower East Side,10002,1.0,1.0,87.0,False,False,False,True,False
5.416100402204419,Entire home/apt,2,Astoria,11106,1.0,1.0,97.0,False,False,False,True,False
6.23441072571837,Entire home/apt,4,Upper East Side,10075,2.0,1.0,,False,False,False,True,False
4.356708826689592,Private room,1,Park Slope,11217,1.0,2.0,85.0,False,False,False,True,False
5.1647859739235145,Private room,1,Lower East Side,10002.0,2.0,1.0,,False,False,False,True,False
3.970291913552122,Private room,1,Greenpoint,11222,1.0,1.0,98.0,False,False,False,True,False
4.653960350157523,Private room,2,East Harlem,10029.0,1.0,1.0,92.0,False,False,False,True,False
5.105945473900579,Entire home/apt,6,Jamaica,11413,3.0,1.0,97.0,False,False,False,True,False
5.135798437050261,Entire home/apt,4,Boerum Hill,11217,2.0,2.0,90.0,False,False,False,True,False
5.062595033026967,Entire home/apt,4,Elmhurst,11373.0,2.0,1.0,97.0,False,False,False,True,False
4.804021044733257,Entire home/apt,6,Bedford-Stuyvesant,11233,3.0,1.0,80.0,False,False,False,True,False
5.105945473900579,Entire home/apt,4,Astoria,11102,1.0,1.0,,False,False,False,True,False
3.8501476017100575,Private room,2,Baychester,10469,1.0,1.5,95.0,False,False,False,True,False
4.941642422609304,Entire home/apt,3,Boerum Hill,11201.0,2.0,1.0,90.0,False,False,False,True,False
4.442651256490317,Private room,2,Lower East Side,10002.0,1.0,1.0,98.0,False,False,False,True,False
5.298317366548036,Entire home/apt,2,Chelsea,10001.0,0.0,1.0,96.0,False,False,False,True,False
5.017279836814924,Entire home/apt,6,Bedford-Stuyvesant,11221,2.0,1.0,88.0,False,False,False,True,False
5.220355825078324,Entire home/apt,4,Chinatown,10013,2.0,1.0,84.0,False,False,False,True,False
5.003946305945459,Private room,2,East Village,10003,1.0,1.0,100.0,False,False,False,True,False
5.298317366548036,Entire home/apt,2,West Village,10014,0.0,1.0,,False,False,False,True,False
4.174387269895637,Private room,2,Bushwick,11221,1.0,1.0,90.0,False,False,False,True,False
4.31748811353631,Private room,2,Crown Heights,11213.0,1.0,1.0,94.0,False,False,False,True,False
4.8283137373023015,Private room,2,Williamsburg,11249.0,1.0,2.0,,False,False,False,False,False
5.247024072160486,Entire home/apt,6,Bedford-Stuyvesant,11233,2.0,2.0,,False,False,False,True,False
4.007333185232471,Entire home/apt,2,Crown Heights,11216.0,1.0,1.0,,False,False,False,True,False
4.59511985013459,Entire home/apt,2,Flushing,11355,0.0,1.0,97.0,False,False,False,True,False
4.442651256490317,Private room,2,Williamsburg,11249.0,1.0,1.0,100.0,False,False,False,False,False
5.187385805840755,Entire home/apt,5,Inwood,10034,2.0,1.0,90.0,False,False,False,True,False
4.0943445622221,Private room,2,Harlem,10030,1.0,1.0,100.0,False,False,False,True,False
3.912023005428147,Private room,3,Washington Heights,10040,1.0,1.0,100.0,False,False,False,True,False
5.010635294096256,Entire home/apt,4,Greenwood Heights,11215,1.0,1.0,96.0,False,False,False,True,False
5.298317366548036,Entire home/apt,6,Crown Heights,11216.0,2.0,2.0,100.0,False,True,False,True,True
5.433722003554242,Entire home/apt,4,Upper West Side,10023,1.0,1.0,100.0,False,False,False,True,False
3.4011973816621555,Private room,1,Hamilton Heights,10031,1.0,1.0,,False,False,False,True,False
4.007333185232471,Private room,1,Sheepshead Bay,11235,1.0,1.0,97.0,False,False,False,True,False
5.288267030694535,Entire home/apt,3,Park Slope,11215,2.0,1.0,,False,False,False,True,False
4.382026634673881,Entire home/apt,2,Bushwick,11221,1.0,1.0,,False,False,False,True,False
3.871201010907892,Private room,1,Bushwick,11221,1.0,1.0,,False,False,False,True,False
4.787491742782046,Entire home/apt,2,Williamsburg,11211.0,0.0,1.0,100.0,False,False,False,True,False
4.605170185988092,Private room,2,Chelsea,10011.0,1.0,1.0,100.0,False,False,False,True,False
4.90527477843843,Private room,1,Upper East Side,10021,1.0,1.0,89.0,False,False,False,False,False
4.653960350157523,Private room,2,Alphabet City,10009.0,1.0,1.0,92.0,False,False,False,True,False
5.062595033026967,Entire home/apt,6,Bedford-Stuyvesant,11221,2.0,1.0,100.0,False,True,False,True,True
5.416100402204419,Private room,2,Harlem,10027,0.0,1.0,,False,True,False,False,False
