log_price,room_type,accommodates,neighbourhood,zipcode,bedrooms,bathrooms,review_scores_rating,has_pool
4.787491742782046,0,2,23,291,1.0,1.0,100.0,False
5.521460917862246,0,6,140,177,3.0,1.0,90.0,False
5.3706380281276624,0,4,83,22,2.0,1.0,97.0,False
4.0943445622221,1,2,195,220,1.0,1.0,100.0,False
4.605170185988092,0,4,25,204,1.0,1.0,90.0,False
4.0943445622221,1,1,136,22,1.0,1.0,100.0,False
4.7535901911063645,0,3,82,170,2.0,1.0,97.0,False
4.442651256490317,1,2,200,248,1.0,1.0,95.0,False
4.31748811353631,1,1,109,4,1.0,1.0,100.0,False
4.31748811353631,1,1,4,145,1.0,1.0,100.0,False
4.31748811353631,0,2,167,89,0.0,1.0,98.0,False
5.991464547107983,0,5,65,28,1.0,1.0,100.0,False
4.07753744390572,1,2,64,197,1.0,1.0,96.0,False
6.395261598115449,0,8,28,3,4.0,1.5,89.0,False
4.74493212836325,0,4,64,197,2.0,1.0,90.0,False
4.700480365792417,1,2,195,171,1.0,1.0,94.0,False
4.68213122712422,1,2,182,39,1.0,1.0,98.0,False
5.010635294096256,0,4,11,206,2.0,1.0,90.0,False
4.442651256490317,1,1,182,39,1.0,2.0,60.0,False
4.442651256490317,1,1,195,220,1.0,1.0,92.0,False
4.48863636973214,1,2,195,171,1.0,1.0,100.0,False
5.247024072160486,0,4,76,7,1.0,1.0,91.0,False
5.1929568508902095,0,3,63,12,1.0,1.0,90.0,False
4.204692619390967,1,1,46,180,1.0,1.0,100.0,False
4.941642422609304,0,5,23,213,2.0,1.0,100.0,False
5.703782474656202,0,6,50,154,3.0,2.0,100.0,False
5.2574953720277815,0,3,109,4,1.0,1.0,100.0,False
5.298317366548036,0,4,28,21,1.0,1.0,100.0,False
5.293304824724492,0,3,88,56,1.0,1.0,97.0,False
4.0943445622221,1,2,24,212,1.0,1.0,70.0,False
4.382026634673881,1,2,109,4,1.0,1.0,85.0,False
5.298317366548036,0,4,88,56,2.0,1.0,97.0,False
3.1354942159291497,2,1,11,179,1.0,2.0,100.0,False
5.198497031265826,0,2,28,3,0.0,1.0,93.0,False
4.605170185988092,0,4,187,51,2.0,1.0,100.0,False
4.442651256490317,1,2,23,163,1.0,1.0,80.0,False
5.288267030694535,0,3,182,39,1.0,1.0,97.0,False
4.736198448394496,0,4,46,175,1.0,1.0,93.0,False
5.631211781821365,0,4,28,21,1.0,1.0,95.0,False
4.74493212836325,0,2,140,177,1.0,1.0,95.0,False
4.605170185988092,0,2,55,164,1.0,1.0,80.0,False
5.293304824724492,0,2,181,66,1.0,1.0,91.0,False
4.605170185988092,1,2,87,58,1.0,1.0,96.0,False
4.605170185988092,1,2,87,41,1.0,1.0,100.0,False
5.010635294096256,0,5,84,177,2.0,1.0,99.0,False
4.3694478524670215,1,1,154,64,1.0,1.0,100.0,False
4.0943445622221,1,1,195,161,1.0,2.0,87.0,False
4.442651256490317,0,3,186,126,1.0,1.0,97.0,False
5.241747015059644,1,2,28,21,1.0,1.0,100.0,False
4.976733742420574,0,6,95,53,2.0,1.0,100.0,False
4.158883083359672,1,1,64,169,1.0,1.0,94.0,False
5.288267030694535,0,4,47,154,1.0,1.5,99.0,False
4.5217885770490405,1,2,88,33,1.0,1.0,95.0,False
5.416100402204419,0,2,1,16,1.0,1.0,100.0,False
4.31748811353631,1,1,23,188,1.0,1.0,88.0,False
4.691347882229144,1,2,181,45,1.0,1.0,92.0,False
4.852030263919617,0,2,15,181,0.0,1.0,95.0,False
5.068904202220232,0,2,82,190,1.0,1.0,100.0,False
6.253828811575472,0,5,88,56,2.0,2.0,100.0,True
3.49650756146648,1,1,152,253,1.0,1.5,100.0,False
4.8283137373023015,0,4,98,183,1.0,1.0,96.0,False
6.476972362889682,0,6,102,28,2.0,2.0,93.0,False
5.272999558563747,1,3,47,154,1.0,1.0,20.0,False
4.31748811353631,1,2,181,69,1.0,1.0,98.0,False
4.0943445622221,2,2,181,73,1.0,1.0,96.0,False
5.293304824724492,0,6,187,52,2.0,1.0,92.0,False
4.382026634673881,1,1,125,39,1.0,1.0,100.0,False
5.272999558563747,0,4,140,177,2.0,1.0,100.0,False
6.052089168924417,0,10,29,6,3.0,2.0,91.0,False
4.700480365792417,1,2,102,28,1.0,1.0,87.0,False
4.8283137373023015,1,2,88,33,1.0,1.0,99.0,False
4.605170185988092,0,2,54,47,1.0,1.0,100.0,False
4.31748811353631,1,2,56,17,1.0,1.0,93.0,False
4.8283137373023015,0,1,29,25,1.0,1.0,93.0,False
3.912023005428147,1,2,123,202,1.0,1.0,98.0,False
5.521460917862246,0,3,82,190,1.0,1.0,99.0,False
4.0943445622221,1,2,97,277,1.0,1.0,91.0,False
5.247024072160486,0,2,28,21,1.0,1.0,99.0,False
4.859812404361672,0,2,195,220,1.0,1.0,93.0,False
4.74493212836325,0,3,107,35,1.0,1.0,98.0,False
4.23410650459726,1,2,87,43,1.0,1.0,98.0,False
4.442651256490317,1,2,86,51,1.0,1.0,100.0,False
4.0943445622221,1,2,11,179,1.0,1.0,80.0,False
4.31748811353631,0,5,46,175,1.0,1.0,91.0,False
4.007333185232471,1,2,11,161,1.0,2.0,94.0,False
4.174387269895637,1,2,11,179,1.0,1.0,93.0,False
4.700480365792417,1,2,109,4,1.0,1.0,81.0,False
5.6524891802686525,0,4,83,22,2.0,1.0,93.0,False
5.220355825078324,0,2,11,161,1.0,1.0,97.0,False
3.80666248977032,1,1,46,175,1.0,1.0,100.0,False
5.393627546352364,0,2,116,20,1.0,1.0,95.0,False
6.396929655216146,0,4,122,30,2.0,2.0,100.0,False
4.553876891600541,1,4,195,214,1.0,2.0,87.0,False
4.867534450455582,0,2,102,28,0.0,1.0,87.0,False
4.158883083359672,1,2,109,4,1.0,1.0,93.0,False
5.220355825078324,0,4,23,188,2.0,1.0,96.0,False
5.1647859739235145,0,7,168,149,3.0,1.0,87.0,False
5.010635294096256,0,3,190,26,0.0,1.0,96.0,False
4.653960350157523,0,3,23,213,1.0,1.0,97.0,False
3.80666248977032,1,2,11,159,1.0,1.0,97.0,False
3.8918202981106265,1,2,46,207,1.0,3.0,85.0,False
4.584967478670572,0,4,11,206,0.0,1.0,97.0,False
4.976733742420574,0,3,20,154,1.0,1.0,100.0,False
4.941642422609304,0,3,140,177,1.0,1.0,97.0,False
5.68697535633982,0,3,83,20,1.0,1.0,97.0,False
4.174387269895637,0,2,8,130,1.0,1.0,95.0,False
5.521460917862246,0,4,106,24,2.0,1.0,96.0,False
4.859812404361672,0,2,86,50,2.0,1.0,100.0,False
5.783825182329737,0,3,195,220,1.0,1.0,97.0,False
3.9889840465642745,1,2,97,278,1.0,1.0,96.0,False
3.912023005428147,1,2,22,172,1.0,1.5,86.0,False
5.068904202220232,0,2,75,203,0.0,1.0,96.0,False
5.010635294096256,1,2,54,59,1.0,1.0,93.0,False
4.382026634673881,1,2,54,47,1.0,1.0,100.0,False
4.605170185988092,1,5,64,197,1.0,2.0,95.0,False
5.958424693029783,0,8,88,56,3.0,2.0,100.0,False
4.4998096703302615,1,1,87,48,1.0,2.0,93.0,False
5.075173815233828,0,5,82,190,2.0,1.0,87.0,False
4.204692619390967,0,2,64,197,1.0,1.0,100.0,False
4.31748811353631,0,2,11,179,1.0,1.0,87.0,False
4.653960350157523,0,2,125,43,1.0,1.0,100.0,False
4.0943445622221,2,1,129,103,1.0,1.0,65.0,False
5.703782474656202,0,8,67,233,4.0,2.0,100.0,False
3.912023005428147,1,1,64,291,1.0,2.0,100.0,False
4.787491742782046,1,2,121,33,1.0,1.0,99.0,False
4.007333185232471,1,1,164,60,1.0,1.0,90.0,False
4.941642422609304,0,4,25,204,2.0,1.0,87.0,False
4.8283137373023015,1,2,4,150,1.0,1.0,85.0,False
4.174387269895637,1,4,23,213,1.0,1.0,91.0,False
4.653960350157523,1,2,160,22,1.0,1.0,95.0,False
4.007333185232471,1,2,46,216,1.0,1.0,97.0,False
4.31748811353631,0,2,64,197,1.0,1.0,100.0,False
5.075173815233828,0,4,15,181,1.0,1.0,98.0,False
3.912023005428147,1,2,195,220,1.0,1.0,93.0,False
5.1647859739235145,0,2,28,3,1.0,1.0,96.0,False
4.4998096703302615,1,2,54,47,1.0,1.0,92.0,False
5.298317366548036,0,4,190,26,1.0,1.0,100.0,False
3.80666248977032,1,1,4,147,1.0,1.0,98.0,False
4.941642422609304,0,3,182,39,1.0,1.0,95.0,False
3.688879454113936,1,2,11,179,1.0,1.0,100.0,False
4.442651256490317,0,6,11,206,2.0,1.0,89.0,False
3.555348061489413,1,2,5,176,1.0,1.0,100.0,False
4.174387269895637,1,3,86,50,1.0,1.0,89.0,False
3.688879454113936,1,1,11,179,1.0,1.0,100.0,False
5.416100402204419,0,2,1,17,1.0,1.0,96.0,False
4.430816798843313,0,3,54,55,1.0,1.0,74.0,False
5.700443573390688,0,5,63,60,2.0,2.0,93.0,False
5.1647859739235145,0,2,182,38,1.0,1.0,100.0,False
4.48863636973214,1,2,109,4,1.0,1.0,96.0,False
5.181783550292085,0,8,4,150,3.0,1.0,99.0,False
3.8918202981106265,1,2,152,253,1.0,1.0,96.0,False
4.382026634673881,0,1,125,39,1.0,1.0,100.0,False
4.290459441148391,1,2,195,162,1.0,1.0,97.0,False
3.6635616461296463,2,1,67,222,1.0,1.0,99.0,False
4.4998096703302615,0,3,87,48,0.0,1.0,94.0,False
5.075173815233828,0,2,181,35,1.0,1.0,100.0,False
6.309918278226516,0,16,28,3,3.0,2.0,99.0,False
4.553876891600541,1,3,54,55,1.0,1.0,90.0,False
4.8283137373023015,0,3,103,195,2.0,1.0,95.0,False
4.553876891600541,0,3,7,186,1.0,1.0,100.0,False
5.521460917862246,0,2,179,9,1.0,1.0,100.0,False
3.912023005428147,2,2,54,47,1.0,1.0,94.0,False
4.74493212836325,0,2,140,177,1.0,1.0,100.0,False
5.105945473900579,0,2,181,73,1.0,1.0,87.0,False
4.700480365792417,0,2,54,55,0.0,1.0,96.0,False
4.248495242049359,1,2,187,51,1.0,1.0,90.0,False
5.416100402204419,0,8,4,145,2.0,1.0,91.0,False
4.007333185232471,1,1,7,166,1.0,1.0,98.0,False
3.80666248977032,1,2,23,188,1.0,1.0,80.0,False
4.934473933130692,0,4,107,145,1.0,1.0,100.0,False
3.688879454113936,1,2,7,166,1.0,1.0,93.0,False
4.605170185988092,2,1,1,17,1.0,1.0,95.0,False
4.867534450455582,0,6,4,151,2.0,1.0,84.0,False
5.298317366548036,0,2,29,25,1.0,1.0,85.0,False
5.003946305945459,0,3,182,37,0.0,1.0,94.0,False
4.0943445622221,1,2,103,195,1.0,1.0,97.0,False
5.068904202220232,0,2,25,204,1.0,1.0,93.0,False
4.007333185232471,1,2,151,264,1.0,1.0,100.0,False
5.298317366548036,0,5,140,181,2.0,2.0,80.0,False
3.951243718581428,1,2,187,52,1.0,1.0,96.0,False
5.48063892334199,0,5,1,17,2.0,1.0,94.0,False
4.248495242049359,0,3,64,197,1.0,1.0,100.0,False
4.787491742782046,1,2,56,17,1.0,1.0,100.0,False
5.010635294096256,0,3,46,216,1.0,1.0,100.0,False
4.787491742782046,0,2,11,179,1.0,1.0,93.0,False
4.4998096703302615,1,2,181,69,1.0,1.0,98.0,False
5.631211781821365,0,8,34,160,3.0,1.0,97.0,False
5.010635294096256,0,4,195,171,0.0,1.0,94.0,False
5.075173815233828,0,3,109,6,1.0,1.0,94.0,False
4.31748811353631,1,2,11,179,2.0,1.0,94.0,False
4.84418708645859,0,2,34,216,1.0,1.0,93.0,False
5.135798437050261,0,2,28,21,0.0,1.0,96.0,False
4.7791234931115305,0,3,109,6,1.0,1.0,88.0,False
4.787491742782046,0,2,29,6,0.0,1.0,90.0,False
5.1647859739235145,0,4,160,24,1.0,1.0,94.0,False
5.010635294096256,1,2,88,56,1.0,1.0,100.0,False
4.4998096703302615,1,2,46,207,1.0,1.0,87.0,False
7.2078598714324755,0,16,11,159,10.0,4.0,95.0,False
4.605170185988092,1,2,181,45,1.0,1.0,90.0,False
5.1298987149230735,0,4,46,175,2.0,1.0,94.0,False
5.1929568508902095,0,3,195,170,1.0,1.0,100.0,False
4.31748811353631,1,1,54,47,1.0,1.0,82.0,False
5.521460917862246,0,1,181,66,0.0,1.0,68.0,False
5.1929568508902095,0,2,56,9,0.0,1.0,100.0,False
5.298317366548036,0,5,56,9,2.0,1.0,97.0,False
4.553876891600541,1,2,195,171,1.0,1.0,99.0,False
5.6167710976665735,0,5,140,177,2.0,1.0,100.0,False
5.123963979403259,0,3,136,22,1.0,1.0,100.0,False
5.1929568508902095,0,4,181,45,1.0,1.0,89.0,False
4.23410650459726,2,1,63,60,1.0,1.0,100.0,False
4.454347296253506,0,2,195,162,2.0,1.0,88.0,False
4.442651256490317,1,2,109,4,1.0,1.0,100.0,False
4.174387269895637,2,1,109,4,1.0,1.0,100.0,False
5.220355825078324,0,2,82,190,1.0,1.0,80.0,False
3.737669618283368,1,2,11,206,1.0,1.0,92.0,False
5.521460917862246,0,2,135,22,1.0,1.0,100.0,False
5.783825182329737,0,4,195,220,2.0,2.0,100.0,False
4.174387269895637,1,2,11,159,1.0,1.0,100.0,False
3.912023005428147,1,2,11,179,1.0,1.0,97.0,False
4.276666119016055,1,2,11,188,1.0,2.0,91.0,False
3.8501476017100575,1,1,11,206,1.0,1.5,93.0,False
6.38856140554563,0,6,190,26,3.0,2.5,100.0,False
4.174387269895637,1,2,136,22,1.0,1.0,90.0,False
4.718498871295094,0,2,82,190,1.0,1.0,100.0,False
5.293304824724492,0,2,92,26,1.0,1.0,96.0,False
5.293304824724492,0,4,82,190,2.0,1.0,100.0,False
4.382026634673881,1,4,11,179,1.0,1.0,85.0,False
4.653960350157523,1,2,1,17,1.0,1.0,93.0,False
3.713572066704309,1,2,23,188,1.0,1.5,93.0,False
4.31748811353631,0,2,64,197,1.0,1.0,100.0,False
5.010635294096256,0,3,140,181,1.0,1.0,100.0,False
4.605170185988092,1,2,125,43,1.0,1.0,99.0,False
4.574710978503383,1,2,82,190,2.0,1.0,93.0,False
5.541263545158426,0,4,182,37,0.0,1.0,95.0,False
4.143134726391533,1,2,21,159,1.0,1.0,80.0,False
4.248495242049359,1,1,63,60,1.0,1.0,100.0,False
4.7791234931115305,1,2,195,162,1.0,1.0,97.0,False
4.248495242049359,1,2,151,261,1.0,1.0,90.0,False
5.1647859739235145,0,4,70,215,2.0,1.0,90.0,False
4.382026634673881,1,2,21,159,1.0,1.0,99.0,False
5.262690188904887,0,3,121,2,1.0,1.0,95.0,False
5.1298987149230735,0,5,83,22,2.0,1.0,100.0,False
5.416100402204419,0,3,109,4,2.0,1.0,93.0,False
5.1647859739235145,0,4,70,181,2.0,1.0,96.0,False
5.768320995793773,0,3,88,33,1.0,1.0,100.0,False
4.700480365792417,0,2,181,45,1.0,1.0,93.0,False
4.700480365792417,0,2,46,216,1.0,1.0,100.0,False
4.941642422609304,0,3,54,47,1.0,1.0,94.0,False
4.4998096703302615,2,1,46,196,1.0,1.0,100.0,False
5.010635294096256,0,6,46,175,0.0,1.0,93.0,False
4.997212273764115,0,4,182,38,1.0,1.0,94.0,False
4.0943445622221,1,2,23,291,1.0,1.5,86.0,False
4.356708826689592,1,2,86,50,1.0,1.0,90.0,False
4.174387269895637,1,2,11,188,1.0,1.0,94.0,False
4.248495242049359,0,3,23,188,1.0,1.0,100.0,False
4.553876891600541,1,1,88,56,1.0,1.0,100.0,False
4.248495242049359,1,3,10,115,1.0,1.0,80.0,False
6.396929655216146,0,8,181,66,3.0,2.5,90.0,False
3.871201010907892,1,1,34,160,1.0,1.0,90.0,False
6.8977049431286375,0,10,28,3,4.0,1.5,93.0,False
3.951243718581428,1,2,23,213,1.0,1.0,60.0,False
4.787491742782046,0,4,87,58,1.0,1.0,97.0,False
5.703782474656202,0,4,109,4,2.0,1.0,100.0,False
3.555348061489413,1,2,55,164,1.0,2.0,94.0,False
5.1647859739235145,1,2,181,73,1.0,1.0,100.0,False
4.430816798843313,0,3,103,195,1.0,1.0,93.0,False
3.6375861597263857,1,2,198,267,1.0,1.0,94.0,False
5.883322388488279,2,2,182,38,1.0,2.0,98.0,False
4.553876891600541,0,2,46,180,1.0,1.0,90.0,False
4.477336814478207,1,2,182,39,1.0,1.0,91.0,False
3.688879454113936,1,2,46,175,1.0,1.0,80.0,False
5.288267030694535,0,3,83,22,1.0,1.0,98.0,False
4.007333185232471,1,2,69,247,3.0,1.0,95.0,False
5.003946305945459,0,3,121,32,1.0,1.0,96.0,False
4.174387269895637,2,4,195,218,1.0,3.0,100.0,False
4.23410650459726,1,2,23,188,1.0,1.0,97.0,False
5.298317366548036,0,6,181,73,2.0,1.0,100.0,False
5.010635294096256,0,3,87,48,1.0,1.0,100.0,False
5.913503005638268,0,5,195,220,2.0,2.0,99.0,False
4.31748811353631,1,6,11,188,1.0,2.5,90.0,False
3.610917912644224,1,2,187,63,1.0,1.0,100.0,False
5.594711379601837,0,3,181,66,1.0,1.0,90.0,False
4.219507705176107,1,2,23,188,1.0,1.5,90.0,False
4.23410650459726,1,2,34,159,1.0,1.0,95.0,False
5.5174528964647065,0,7,166,84,3.0,5.0,97.0,False
5.003946305945459,0,2,109,4,1.0,1.0,96.0,False
4.605170185988092,0,3,152,253,2.0,1.0,80.0,False
5.1298987149230735,0,4,38,155,1.0,1.0,96.0,False
4.248495242049359,1,2,87,41,1.0,1.0,100.0,False
5.220355825078324,0,4,140,181,2.0,2.0,97.0,False
4.31748811353631,0,2,82,190,1.0,1.0,94.0,False
4.007333185232471,1,1,86,50,1.0,1.0,100.0,False
5.521460917862246,0,5,140,177,3.0,2.0,95.0,False
4.605170185988092,0,5,87,43,2.0,1.0,100.0,False
4.248495242049359,1,3,195,220,1.0,2.0,93.0,False
5.1647859739235145,0,3,182,39,1.0,1.0,100.0,False
5.298317366548036,0,5,83,20,2.0,1.0,90.0,False
4.74493212836325,1,2,182,39,1.0,1.0,92.0,False
5.170483995038151,0,2,122,36,1.0,1.0,92.0,False
3.8918202981106265,1,4,4,147,1.0,1.0,97.0,False
5.010635294096256,0,2,88,2,0.0,1.0,93.0,False
4.787491742782046,0,3,140,177,1.0,1.0,99.0,False
5.521460917862246,0,5,195,190,2.0,2.5,95.0,False
6.214608098422191,0,10,122,36,4.0,4.0,87.0,False
3.912023005428147,1,2,16,184,1.0,1.0,100.0,False
3.4657359027997265,1,1,46,175,1.0,1.0,97.0,False
3.7841896339182615,1,1,23,188,1.0,1.0,100.0,False
4.31748811353631,1,1,50,155,1.0,1.0,100.0,False
3.688879454113936,1,2,11,206,1.0,4.0,85.0,False
5.187385805840755,0,2,109,4,1.0,1.0,97.0,False
5.48063892334199,0,4,29,24,1.0,1.0,87.0,False
3.80666248977032,1,2,23,162,1.0,1.0,100.0,False
4.0943445622221,1,2,187,51,1.0,1.0,94.0,False
5.843544417031361,0,8,195,218,3.0,1.0,93.0,False
3.2958368660043287,1,1,53,173,1.0,1.0,94.0,False
5.44673737166631,0,6,181,69,2.0,1.0,88.0,False
5.521460917862246,0,5,195,171,2.0,1.0,100.0,False
4.804021044733257,0,4,11,159,1.0,1.0,98.0,False
4.787491742782046,0,6,103,195,2.0,2.0,95.0,False
4.59511985013459,1,1,82,190,1.0,1.0,90.0,False
5.298317366548036,0,4,25,204,0.0,1.0,93.0,False
5.68697535633982,0,2,190,26,1.0,1.0,97.0,False
4.382026634673881,1,2,171,284,1.0,1.0,95.0,False
5.700443573390688,0,4,190,26,2.0,2.0,90.0,False
5.662960480135946,0,4,190,26,1.0,1.0,89.0,False
4.382026634673881,1,4,195,162,1.0,1.0,100.0,False
4.248495242049359,1,2,97,274,1.0,1.0,84.0,False
4.955827057601262,0,2,1,7,0.0,1.0,93.0,False
5.010635294096256,0,2,140,177,1.0,1.0,96.0,False
4.110873864173311,1,1,86,48,1.0,1.0,100.0,False
4.31748811353631,1,1,29,6,1.0,1.0,98.0,False
4.68213122712422,1,2,1,16,1.0,1.0,91.0,False
3.912023005428147,1,2,112,122,1.0,1.0,100.0,False
4.007333185232471,1,1,46,180,1.0,1.0,100.0,False
5.44673737166631,0,4,190,26,1.0,1.0,89.0,False
4.941642422609304,0,3,87,48,2.0,1.0,93.0,False
5.293304824724492,0,4,65,19,1.0,1.5,94.0,False
5.459585514144161,0,2,83,20,1.0,1.0,100.0,False
4.31748811353631,1,2,195,220,1.0,1.0,90.0,False
4.955827057601262,0,2,70,159,1.0,1.0,90.0,False
4.248495242049359,1,2,123,168,3.0,1.5,97.0,False
3.8918202981106265,1,1,195,170,1.0,1.0,96.0,False
6.040254711277415,0,6,88,56,3.0,1.0,90.0,False
4.4998096703302615,1,2,109,4,1.0,1.0,92.0,False
6.204557762568692,0,5,88,56,1.0,1.0,100.0,False
6.0684255882441125,0,9,109,4,3.0,1.0,93.0,False
4.8283137373023015,0,4,168,149,1.0,1.0,98.0,False
4.0943445622221,1,2,67,291,0.0,1.0,84.0,False
5.703782474656202,0,6,197,183,3.0,2.0,100.0,False
5.1929568508902095,1,2,88,33,1.0,1.0,92.0,False
5.298317366548036,0,3,182,37,2.0,1.0,100.0,False
4.59511985013459,0,2,46,207,1.0,1.0,92.0,False
4.158883083359672,1,2,75,181,1.0,1.0,100.0,False
6.028278520230697,0,4,190,26,2.0,2.0,97.0,False
5.298317366548036,0,2,131,28,1.0,1.0,85.0,False
3.688879454113936,0,3,11,179,1.0,1.0,100.0,False
4.605170185988092,0,4,125,39,1.0,1.0,100.0,False
5.010635294096256,1,2,65,18,1.0,1.0,100.0,False
4.700480365792417,0,3,102,18,1.0,1.0,100.0,False
5.1647859739235145,1,4,102,18,1.0,1.0,93.0,False
6.421622267806519,0,4,88,33,2.0,1.0,100.0,False
4.59511985013459,2,1,64,197,1.0,1.0,60.0,False
4.382026634673881,0,6,97,277,1.0,2.0,90.0,False
5.293304824724492,0,7,187,51,2.0,1.0,94.0,False
3.8918202981106265,1,2,195,162,1.0,1.0,84.0,False
4.927253685157205,0,2,38,204,1.0,1.0,98.0,False
5.978885764901122,0,4,195,220,2.0,1.0,97.0,False
4.007333185232471,1,2,23,188,1.0,1.0,100.0,False
5.010635294096256,1,5,54,47,1.0,1.0,92.0,True
4.700480365792417,0,3,11,179,0.0,1.0,100.0,False
4.700480365792417,1,2,29,6,1.0,1.0,98.0,False
4.8283137373023015,0,3,46,175,1.0,1.0,89.0,False
4.8283137373023015,0,4,7,166,1.0,1.0,95.0,False
4.867534450455582,0,2,182,39,0.0,1.0,84.0,False
5.010635294096256,0,2,63,12,1.0,1.0,100.0,False
3.80666248977032,1,2,11,179,1.0,1.0,90.0,False
5.198497031265826,0,6,140,177,3.0,1.0,100.0,False
4.31748811353631,0,2,54,55,1.0,1.0,100.0,False
5.521460917862246,0,4,4,151,2.0,1.0,87.0,False
4.700480365792417,1,2,56,9,1.0,1.0,93.0,False
4.700480365792417,1,2,109,4,1.0,1.0,98.0,False
4.007333185232471,1,1,34,159,1.0,1.0,100.0,False
4.174387269895637,1,2,23,188,1.0,1.0,97.0,False
5.2832037287379885,0,8,195,162,3.0,1.0,100.0,False
5.25227342804663,0,3,88,56,0.0,1.0,97.0,False
4.30406509320417,1,2,195,171,1.0,1.0,95.0,False
3.80666248977032,1,2,158,201,1.0,2.0,97.0,False
3.8918202981106265,1,3,53,195,1.0,1.0,94.0,False
5.247024072160486,0,4,181,35,1.0,1.0,93.0,False
4.060443010546419,1,1,50,155,1.0,1.0,100.0,True
4.0943445622221,1,1,86,50,1.0,1.0,92.0,False
3.555348061489413,1,4,54,55,1.0,4.0,92.0,False
5.4380793089231965,0,6,195,220,0.0,2.0,100.0,False
4.5217885770490405,0,2,56,9,1.0,1.0,96.0,False
4.174387269895637,1,2,56,16,1.0,1.0,93.0,False
4.74493212836325,0,2,29,25,0.0,1.0,100.0,False
5.105945473900579,0,2,46,180,2.0,1.0,100.0,False
5.1929568508902095,0,4,182,39,2.0,1.0,97.0,False
5.043425116919247,1,2,88,56,1.0,1.0,95.0,False
4.4998096703302615,1,1,56,9,1.0,1.0,90.0,False
5.298317366548036,0,5,88,33,1.0,1.0,93.0,False
4.3694478524670215,0,2,11,161,0.0,1.0,79.0,False
4.442651256490317,1,2,195,162,1.0,1.0,100.0,False
4.060443010546419,1,1,23,213,1.0,1.0,92.0,False
5.288267030694535,0,4,86,50,2.0,1.0,96.0,False
4.248495242049359,0,4,23,188,2.0,1.0,92.0,False
5.814130531825067,0,4,181,36,1.0,1.0,96.0,False
4.110873864173311,1,2,146,181,1.0,1.0,96.0,False
4.787491742782046,1,3,173,56,1.0,1.0,96.0,False
4.8283137373023015,1,2,28,21,1.0,1.0,100.0,False
4.007333185232471,1,1,11,179,1.0,1.0,60.0,False
4.663439094112067,0,6,53,157,1.0,1.0,93.0,False
5.298317366548036,0,7,195,162,3.0,1.0,92.0,False
4.382026634673881,0,2,187,63,1.0,1.0,86.0,False
4.691347882229144,1,2,54,47,1.0,1.0,93.0,False
4.248495242049359,1,2,187,51,1.0,1.0,100.0,False
4.700480365792417,0,4,146,215,1.0,1.0,90.0,False
5.003946305945459,0,2,38,155,1.0,1.0,100.0,False
4.787491742782046,0,7,11,179,2.0,1.0,93.0,False
5.123963979403259,0,2,11,188,1.0,1.0,100.0,False
5.293304824724492,0,7,181,45,2.0,1.0,90.0,False
5.1647859739235145,0,2,181,69,1.0,1.0,92.0,False
4.663439094112067,0,4,166,84,2.0,1.0,99.0,False
5.010635294096256,0,3,195,190,1.0,1.0,100.0,False
4.976733742420574,0,4,87,48,1.0,1.0,89.0,False
4.07753744390572,1,2,23,161,1.0,1.0,92.0,False
5.521460917862246,0,3,182,38,1.0,1.0,93.0,False
4.248495242049359,1,2,23,213,1.0,1.0,100.0,False
6.1092475827643655,0,6,87,41,3.0,2.5,100.0,False
4.394449154672439,1,2,86,50,1.0,1.0,97.0,False
4.941642422609304,0,3,34,160,1.0,1.0,88.0,False
3.912023005428147,1,1,29,4,1.0,1.0,93.0,False
3.9889840465642745,1,1,102,16,1.0,1.0,100.0,False
4.382026634673881,1,2,200,248,1.0,1.0,100.0,False
5.010635294096256,0,4,109,4,1.0,1.0,95.0,False
5.814130531825067,0,8,88,33,2.0,1.0,84.0,False
5.48063892334199,0,4,140,181,2.0,1.0,100.0,False
4.31748811353631,1,2,84,205,1.0,1.5,90.0,False
5.293304824724492,1,2,63,12,1.0,1.0,100.0,False
5.105945473900579,0,2,195,171,1.0,1.5,99.0,False
4.0943445622221,1,2,151,261,1.0,1.0,100.0,False
5.298317366548036,0,3,34,216,1.0,1.5,100.0,False
4.31748811353631,0,7,121,151,2.0,1.0,91.0,False
5.075173815233828,0,3,195,214,0.0,1.0,98.0,False
5.393627546352364,0,3,83,7,1.0,1.0,92.0,False
4.174387269895637,1,2,46,175,1.0,2.0,88.0,False
4.0943445622221,0,2,55,164,1.0,1.0,89.0,False
3.218875824868201,2,4,64,198,1.0,2.0,95.0,False
4.787491742782046,0,2,15,155,1.0,1.0,60.0,False
4.934473933130692,0,4,195,170,2.0,1.0,95.0,False
4.787491742782046,0,2,56,9,1.0,1.0,90.0,False
4.74493212836325,0,2,56,9,0.0,1.0,74.0,False
5.783825182329737,0,2,56,9,1.0,1.0,96.0,False
4.653960350157523,1,3,1,17,1.0,1.0,20.0,False
4.30406509320417,1,2,168,149,1.0,1.0,98.0,False
4.382026634673881,1,2,23,213,1.0,1.0,76.0,False
4.867534450455582,0,2,63,12,0.0,1.0,90.0,False
4.762173934797756,0,4,46,175,1.0,1.0,97.0,False
4.07753744390572,1,2,195,162,1.0,1.5,80.0,False
5.105945473900579,0,3,182,39,1.0,1.0,99.0,False
4.174387269895637,1,2,23,188,1.0,1.0,88.0,False
4.941642422609304,1,2,56,9,1.0,1.0,100.0,False
